ensg	intOGen	FIMM	logsdon	FIMM.targets	evo.targets	FIMM_AMLgenes	cTargets
ENSG00000115977	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000138756	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000156136	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000160209	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100804	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000130706	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000104267	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000092009	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000168925	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000064601	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000180210	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000077150	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000129084	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000106588	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000100567	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000041357	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000143106	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000101182	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000154611	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000008018	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000281184	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000205220	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000222028	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000126067	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000275903	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000277791	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000159377	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000142507	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000136930	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000204264	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000206298	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000226201	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000230034	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000230669	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000231631	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000235715	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000236443	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000239836	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000240065	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000240118	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000240508	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000242711	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000243067	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000243594	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000243958	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000100764	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000161057	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000013275	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000281221	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000087191	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100519	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000173692	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000197170	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000185627	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000115233	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000175166	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000108344	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000159352	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000163636	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000103035	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000099341	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000173039	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000127922	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000186868	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000276155	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000277956	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000171552	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000240303	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000169679	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000171219	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000163050	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000123815	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000141551	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000179958	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000104936	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000044524	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000135333	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000066926	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000000938	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000178950	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000177885	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000062524	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000141639	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000282110	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000050748	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000079277	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000099875	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000101306	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000174292	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000283781	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000092445	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000170209	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000167601	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000008128	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000248333	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000070770	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000254598	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000104131	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000030304	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000125508	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000163482	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000112742	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000115085	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000087085	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000105221	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000196961	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000163512	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000160469	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000174672	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000134072	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000183049	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000008118	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000070808	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000058404	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000145349	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000148660	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000152495	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000004660	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000110931	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000134480	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000058091	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000059758	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000117266	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000013441	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000176444	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000261893	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000113240	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000180138	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000213923	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000169118	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000133275	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000035664	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000167657	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000133083	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000170390	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000163673	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000157540	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000105204	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000281320	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000145242	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000154928	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000196411	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000147689	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000151422	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000182511	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000165219	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000263528	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000027644	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000198001	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000113263	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000150457	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000188906	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000169967	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000006432	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000116141	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000072518	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000075413	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000007047	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000165304	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000153208	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000020426	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000114978	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000173542	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000173531	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000145949	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000071909	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000117650	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000151414	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000124588	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000074590	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000163545	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000130669	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000101349	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000137843	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000114209	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000152256	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000140992	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000205918	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000044446	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000164776	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000156873	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000102096	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000198355	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000276293	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000277292	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000008710	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000118762	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000123143	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000065243	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000162409	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000131791	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000181929	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000106617	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000184304	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000105287	NA	NA	NA	NA	TRUE	TRUE	NA
ENSG00000115825	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000169398	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000120899	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000101265	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000153179	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000266094	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000124784	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000101782	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000137275	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000142178	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000170145	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000115661	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000164543	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000081320	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000102572	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000115694	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000134602	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000104375	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000130413	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000211455	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000136560	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000198933	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000164081	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000198586	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000146872	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000061938	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000212122	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000177169	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000140474	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000166483	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000172493	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000111731	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000134508	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000145386	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000134057	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000157456	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000105173	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000090061	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000129315	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000082258	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100526	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000173207	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000136485	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000233827	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000168143	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000172500	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000105723	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000082701	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100744	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000181085	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000274205	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000069956	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000198752	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000106211	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000109339	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000114739	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000139567	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000182580	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000106123	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000275482	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000182541	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000168067	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000162889	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000188786	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000196132	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000276876	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000127564	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000160584	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000107140	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000106799	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000074966	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000110619	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000278191	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000166908	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000173473	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000120915	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000102882	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000198805	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000145888	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000135090	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000154127	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000174444	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000179335	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000137601	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000152953	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000156110	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000107779	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000108984	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000130758	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000140795	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000047936	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000074410	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000118298	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000164879	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000167434	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000174990	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000169239	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000131686	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000168748	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000107159	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000196396	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000138735	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000088986	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000107643	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000136098	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000119638	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000067900	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000134318	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000170759	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000149503	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000117020	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000275199	NA	NA	NA	NA	TRUE	NA	TRUE
ENSG00000138669	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000086232	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000118777	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000119782	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000122642	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000005844	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000112499	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000142494	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000180638	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000133101	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000176749	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000158941	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000175305	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000151748	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000063761	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000006125	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000264364	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000172572	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000152270	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000185532	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000183943	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000138696	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000022355	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000111271	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000086061	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000078061	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000173846	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000147082	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100994	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000106268	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000178607	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000134398	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000197442	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000142733	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000141503	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000011405	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000161203	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000150867	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000224470	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000080007	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000139318	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000006468	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000175832	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000244405	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000076984	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000003402	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000204673	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000105662	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000160741	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000155792	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000119487	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000167965	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000164327	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000141564	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000197943	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000139144	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000078142	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000087088	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000129473	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000176697	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000170606	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000180764	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000141682	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000241506	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000131470	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000101843	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000228663	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000226652	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000232041	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000223741	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000095261	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000092010	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100911	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000225131	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000068878	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000125818	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000101966	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000224411	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000179776	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000113851	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000073756	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000204490	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000206439	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000223952	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000228321	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000228849	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000228978	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000230108	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000232810	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000120659	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000112715	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000173511	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000150630	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000143384	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000089685	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100197	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000272532	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000275211	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000280905	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000282966	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000283284	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000144852	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100292	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000197461	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100311	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000145431	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000170962	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000127329	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000128059	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000186895	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000128731	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000276802	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000277278	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000145632	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000105388	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000106258	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000134531	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000129965	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000167244	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000168078	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000163599	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000011465	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000132437	NA	NA	NA	NA	TRUE	TRUE	NA
ENSG00000151247	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000138685	NA	NA	NA	NA	TRUE	NA	NA
